goodreads_book_id,tag_id,count
6628,26785,63
6628,18045,61
6628,11305,58
6628,1642,55
6628,5751,54
6628,3389,53
6628,9221,41
6628,20994,41
6628,3371,40
6628,9336,39
6628,4949,39
6628,11370,37
6628,17213,37
6628,20939,36
6628,1659,31
6628,26636,31
6628,11743,29
6628,31617,29
6628,8055,26
6628,11590,25
6628,3392,25
6628,26897,24
6628,11148,24
6628,26837,23
6628,22753,21
6628,10641,21
6628,26771,21
6628,10644,20
6628,18367,20
6628,15060,20
6628,1691,19
6628,8533,19
6628,11715,19
6628,32586,18
6628,3379,18
6628,28300,18
6628,22689,17
6628,12948,17
6628,25146,17
6628,22034,16
6628,20849,16
6628,30521,16
6628,25147,16
6628,617,16
6628,24771,16
6628,25799,16
6628,5481,15
6628,12035,15
6628,12663,15
6628,1416,14
6628,9477,14
6628,7756,14
6628,27199,13
6628,615,13
6628,26842,13
6628,14764,13
6628,8067,13
6628,20957,13
6628,20662,13
6628,24960,12
6628,19835,12
6628,3358,12
6628,11159,12
6628,33114,11
6628,30358,11
6628,21672,11
6628,11557,10
6628,25150,10
6628,11314,10
6628,18054,10
6628,11503,10
6628,8527,10
6628,22092,10
6628,9484,10
6628,21989,9
6628,18919,9
6628,10210,9
6628,18051,9
6628,11162,9
6628,31505,9
6628,29316,9
6628,22944,9
6628,5051,9
6628,15067,9
6628,5776,9
6628,5057,9
6628,22093,9
6628,15169,8
6628,25153,8
6628,31557,8
6628,26894,8
6628,28298,8
6670,30574,4824
6670,6953,420
6670,11305,302
6670,11743,233
6670,25992,232
6670,6857,220
6670,6888,179
6670,8717,148
6670,6895,144
6670,5207,134
6670,6828,132
6670,17124,110
6670,22743,102
6670,6960,88
6670,7457,64
6670,6829,58
6670,15048,56
6670,19974,45
6670,33114,44
6670,11557,43
6670,17129,39
6670,9221,38
6670,18886,37
6670,22753,37
6670,18045,33
6670,6920,33
6670,6914,31
6670,6866,30
6670,6597,29
6670,6838,26
6670,6847,25
6670,6840,25
6670,16799,24
6670,20774,22
6670,5751,21
6670,6909,21
6670,16805,21
6670,15067,21
6670,20849,20
6670,10644,20
6670,6973,18
6670,20785,18
6670,7484,18
6670,32989,17
6670,6976,17
6670,2580,17
6670,22034,16
6670,22689,16
6670,1691,15
6670,25152,15
6670,33165,15
6670,7404,15
6670,6977,15
6670,8832,15
6670,25151,14
6670,11590,13
6670,15169,13
6670,24999,13
6670,6905,12
6670,25034,12
6670,5481,12
6670,3392,11
6670,25153,11
6670,15285,11
6670,12680,11
6670,5161,11
6670,5090,10
6670,25014,10
6670,923,10
6670,25033,10
6670,17090,10
6670,15096,10
6670,18919,9
6670,26735,9
6670,6948,9
6670,3379,9
6670,23605,9
6670,5427,9
6670,21989,8
6670,6949,8
6670,6891,8
6670,6959,8
6670,16757,8
6670,29543,8
6670,24658,8
6670,1048,8
6670,8833,8
6670,17213,7
6670,25167,7
6670,5444,7
6670,25020,7
6670,6843,7
6670,24996,7
6670,25000,7
6670,783,7
6670,25148,7
6670,27669,7
6670,17113,7
6670,10404,7
6670,17142,7
6671,30574,200
6671,6828,90
6671,17124,74
6671,9221,46
6671,8717,39
6671,22753,37
6671,27669,28
6671,17129,25
6671,11557,24
6671,18045,23
6671,16799,22
6671,11743,18
6671,8832,18
6671,15067,17
6671,10644,15
6671,6920,14
6671,5207,13
6671,6953,13
6671,33165,13
6671,28751,13
6671,25034,12
6671,21689,12
6671,24960,11
6671,15169,11
6671,7404,11
6671,6840,11
6671,20849,10
6671,923,10
6671,2690,10
6671,22034,9
6671,12948,9
6671,6597,9
6671,17090,9
6671,27693,9
6671,5161,9
6671,25992,9
6671,22743,8
6671,33012,8
6671,33124,8
6671,14064,8
6671,6909,8
6671,27656,8
6671,461,8
6671,7725,8
6671,1691,7
6671,6857,7
6671,2106,7
6671,1120,7
6671,10641,7
6671,6843,7
6671,23349,7
6671,10404,7
6671,10658,7
6671,11305,6
6671,32989,6
6671,1128,6
6671,19974,6
6671,25234,6
6671,27535,6
6671,14764,6
6671,32586,6
6671,10093,6
6671,6973,6
6671,6949,6
6671,26735,6
6671,5481,6
6671,19983,6
6671,33150,6
6671,33113,6
6671,6992,6
6671,20125,6
6671,27683,6
6671,17085,6
6671,25765,5
6671,33153,5
6671,1642,5
6671,20785,5
6671,25149,5
6671,25000,5
6671,17086,5
6671,21773,5
6671,12680,5
6671,6995,5
6671,6996,5
6671,8833,5
6671,25323,5
6671,20774,4
6671,6895,4
6671,5751,4
6671,25167,4
6671,22545,4
6671,10397,4
6671,12296,4
6671,24993,4
6671,20797,4
6671,25822,4
6671,27682,4
6671,28525,4
6671,6902,4
6671,30768,4
6678,30574,4652
6678,21689,312
6678,8717,300
6678,4605,208
6678,19733,137
6678,6953,129
6678,11557,118
6678,5207,114
6678,22743,111
6678,3611,106
6678,25992,102
6678,21773,100
6678,6857,77
6678,6828,72
6678,11743,67
6678,6888,56
6678,33114,54
6678,6895,44
6678,19742,40
6678,22753,39
6678,9221,39
6678,17124,36
6678,4594,35
6678,1691,34
6678,32130,34
6678,7457,32
6678,4615,30
6678,32917,28
6678,1746,27
6678,31155,26
6678,14552,24
6678,4587,22
6678,15048,21
6678,10644,20
6678,32989,19
6678,6960,19
6678,11590,17
6678,6829,17
6678,6840,17
6678,3608,17
6678,19974,16
6678,18045,16
6678,3596,16
6678,8832,16
6678,20774,15
6678,6838,15
6678,17129,15
6678,6920,15
6678,923,15
6678,19738,15
6678,4561,15
6678,32812,14
6678,5751,13
6678,3616,13
6678,4611,13
6678,3392,12
6678,3371,12
6678,15067,12
6678,11305,11
6678,15169,11
6678,20849,11
6678,6847,11
6678,26735,11
6678,3389,10
6678,5090,10
6678,25152,10
6678,30521,10
6678,14467,10
6678,5481,10
6678,32906,10
6678,22034,9
6678,22689,9
6678,16799,9
6678,28108,9
6678,4600,9
6678,7484,9
6678,5776,9
6678,24960,8
6678,14064,8
6678,18367,8
6678,14487,8
6678,20047,8
6678,10641,7
6678,6914,7
6678,5444,7
6678,25149,7
6678,22818,7
6678,3605,7
6678,12680,7
6678,32808,7
6678,473,7
6678,27535,6
6678,17213,6
6678,6866,6
6678,26740,6
6678,21892,6
6678,14752,6
6678,21685,6
6678,19749,6
6678,28034,6
6687,30574,7581
6687,6953,1038
6687,11305,884
6687,11743,807
6687,6857,663
6687,8717,634
6687,6828,469
6687,6888,431
6687,7457,352
6687,6895,350
6687,17124,300
6687,25992,282
6687,33114,275
6687,5207,275
6687,6960,211
6687,11557,164
6687,6829,149
6687,6838,133
6687,27199,131
6687,19974,125
6687,17129,125
6687,15048,117
6687,1691,111
6687,22743,109
6687,32989,103
6687,6920,102
6687,7404,97
6687,16799,78
6687,9221,73
6687,6914,73
6687,6847,68
6687,22753,66
6687,18045,66
6687,5751,65
6687,33165,60
6687,6866,56
6687,25034,53
6687,22034,52
6687,15067,52
6687,3392,50
6687,6976,50
6687,20774,49
6687,6977,49
6687,6840,49
6687,16805,48
6687,10644,46
6687,6973,46
6687,25033,45
6687,3389,43
6687,26837,43
6687,15169,41
6687,6909,39
6687,26771,38
6687,6597,37
6687,20849,35
6687,923,35
6687,5090,34
6687,20785,34
6687,30521,32
6687,6949,32
6687,6948,32
6687,6843,32
6687,5161,32
6687,8832,32
6687,17206,31
6687,21989,30
6687,25014,30
6687,12680,29
6687,17086,28
6687,18367,27
6687,17090,27
6687,461,27
6687,7725,26
6687,26785,23
6687,5158,23
6687,25329,23
6687,18886,22
6687,22689,22
6687,17213,22
6687,5231,22
6687,11590,21
6687,3371,21
6687,6969,21
6687,10210,21
6687,10397,21
6687,6836,21
6687,6995,21
6687,24960,20
6687,25020,20
6687,17103,20
6687,1010,20
6687,10197,19
6687,6905,19
6687,21892,19
6687,10404,19
6687,6992,19
6687,5776,19
6687,10641,18
6687,33113,18
6687,25234,17
6689,30574,74756
6689,6953,2460
6689,11305,2132
6689,11743,1828
6689,6857,1517
6689,8717,1307
6689,7457,1218
6689,6888,1123
6689,6828,1015
6689,6895,993
6689,11557,957
6689,17124,824
6689,33114,799
6689,6960,599
6689,5207,411
6689,25992,394
6689,6838,377
6689,17129,368
6689,1691,334
6689,22743,313
6689,19974,313
6689,6829,306
6689,7404,299
6689,32989,275
6689,6920,227
6689,6914,217
6689,16799,210
6689,6847,167
6689,15048,164
6689,6976,157
6689,16805,139
6689,33165,135
6689,22753,134
6689,25014,134
6689,6977,134
6689,6597,134
6689,6866,129
6689,22034,122
6689,18045,116
6689,6840,111
6689,26735,109
6689,9221,107
6689,25034,103
6689,5751,102
6689,17090,97
6689,18886,93
6689,25020,91
6689,3885,91
6689,25033,87
6689,2580,87
6689,6909,84
6689,6973,84
6689,6949,80
6689,20785,80
6689,24960,78
6689,17086,78
6689,6836,74
6689,11590,72
6689,6948,70
6689,20849,67
6689,3389,65
6689,21892,65
6689,6843,63
6689,3392,62
6689,10397,61
6689,12323,61
6689,20774,60
6689,6905,59
6689,30521,58
6689,18367,58
6689,923,57
6689,15169,56
6689,33150,55
6689,5161,55
6689,25329,55
6689,6969,51
6689,12680,51
6689,10404,50
6689,3371,49
6689,15067,49
6689,26785,48
6689,10644,48
6689,19983,48
6689,5158,48
6689,6841,47
6689,17094,46
6689,5231,46
6689,17103,46
6689,20570,46
6689,25152,45
6689,25305,45
6689,5090,44
6689,12614,44
6689,5481,44
6689,22689,43
6689,21989,43
6689,12600,43
6689,12296,43
6689,7484,43
6689,8832,43
6690,30574,1123
6690,6953,631
6690,11743,500
6690,6857,403
6690,11557,399
6690,6888,253
6690,6828,248
6690,6895,219
6690,25992,211
6690,17124,192
6690,5207,177
6690,7457,164
6690,22743,161
6690,33114,144
6690,6960,131
6690,11305,121
6690,17129,78
6690,11590,76
6690,19974,71
6690,6838,71
6690,1691,69
6690,6829,69
6690,8717,67
6690,6920,59
6690,32989,57
6690,15048,52
6690,22753,50
6690,5751,48
6690,18045,44
6690,6847,42
6690,7404,41
6690,6840,41
6690,6914,40
6690,16799,39
6690,9221,38
6690,6866,36
6690,25438,33
6690,6973,33
6690,20774,32
6690,8832,32
6690,6976,30
6690,6909,29
6690,6977,29
6690,25034,29
6690,15067,29
6690,22034,28
6690,33165,28
6690,10644,26
6690,923,26
6690,20785,26
6690,17206,26
6690,16805,25
6690,21989,24
6690,4021,24
6690,3389,23
6690,3392,23
6690,10641,23
6690,25014,23
6690,15169,22
6690,11221,22
6690,6597,22
6690,24960,21
6690,20849,21
6690,6948,21
6690,30521,20
6690,5090,19
6690,25020,19
6690,461,19
6690,25033,18
6690,33150,18
6690,25329,17
6690,22689,16
6690,17090,16
6690,12680,16
6690,27535,15
6690,6949,15
6690,26735,15
6690,6843,15
6690,12323,15
6690,5161,15
6690,25234,14
6690,12296,14
6690,7484,14
6690,6992,14
6690,16757,14
6690,25151,13
6690,5481,13
6690,3371,12
6690,17213,12
6690,2106,12
6690,10197,12
6690,18367,12
6690,32586,12
6690,6905,12
6690,6836,12
6690,5231,12
6690,6863,12
6690,11497,11
6690,6969,11
6690,1078,11
6693,30574,27537
6693,6953,1057
6693,11743,717
6693,6857,627
6693,11305,509
6693,6888,483
6693,8717,407
6693,11557,395
6693,6895,355
6693,6828,352
6693,17124,316
6693,7457,312
6693,25992,293
6693,6960,245
6693,5207,218
6693,2580,197
6693,22743,181
6693,33114,180
6693,19974,139
6693,6829,133
6693,17129,119
6693,15048,105
6693,6920,96
6693,6838,88
6693,6914,78
6693,7404,78
6693,22753,74
6693,11590,71
6693,1691,70
6693,32989,65
6693,6866,65
6693,18045,64
6693,25014,64
6693,16799,63
6693,9221,60
6693,6840,60
6693,6597,56
6693,6847,55
6693,6976,55
6693,16805,52
6693,3389,50
6693,5751,50
6693,6977,45
6693,15067,45
6693,25020,44
6693,6973,44
6693,3392,43
6693,33165,43
6693,10644,42
6693,20774,40
6693,6909,39
6693,12680,39
6693,15169,36
6693,22034,35
6693,923,34
6693,25152,32
6693,17213,31
6693,30521,31
6693,25034,30
6693,24960,29
6693,8832,28
6693,12444,28
6693,26735,27
6693,20849,26
6693,25151,26
6693,10197,26
6693,6948,26
6693,3371,25
6693,5090,24
6693,10210,24
6693,6949,24
6693,20785,24
6693,17086,24
6693,17090,24
6693,5481,24
6693,5161,24
6693,6843,23
6693,17206,23
6693,25167,22
6693,461,22
6693,23605,21
6693,15285,21
6693,16757,21
6693,25329,21
6693,18367,20
6693,32586,20
6693,25033,20
6693,25149,20
6693,24999,20
6693,6891,20
6693,21989,19
6693,6969,19
6693,11221,19
6693,12296,19
6693,7725,19
6693,4021,19
6693,29244,19
6693,12323,18
6693,28525,18
6693,2573,18
6694,30574,487
6694,6953,322
6694,6857,202
6694,11743,184
6694,25992,177
6694,11305,169
6694,6888,167
6694,6828,144
6694,6895,127
6694,5207,120
6694,8717,114
6694,22743,104
6694,17124,102
6694,6960,62
6694,7457,59
6694,11557,58
6694,2580,46
6694,9221,42
6694,6829,42
6694,22753,37
6694,6920,37
6694,17129,34
6694,15048,31
6694,19974,30
6694,6597,29
6694,6838,27
6694,6840,27
6694,33114,26
6694,23605,22
6694,6914,21
6694,6866,21
6694,6847,20
6694,18045,19
6694,10644,18
6694,6973,18
6694,20774,17
6694,5751,17
6694,8832,16
6694,15169,15
6694,6977,15
6694,7404,14
6694,12680,14
6694,15067,14
6694,32989,13
6694,11590,13
6694,25152,13
6694,923,13
6694,1691,12
6694,3392,12
6694,5090,12
6694,16799,12
6694,6909,12
6694,6976,12
6694,16805,12
6694,7484,12
6694,3389,11
6694,22034,11
6694,25153,11
6694,25014,11
6694,3371,10
6694,25151,10
6694,33165,10
6694,14764,10
6694,25020,10
6694,22689,9
6694,10197,9
6694,6905,9
6694,6948,9
6694,24996,9
6694,15285,9
6694,10404,9
6694,25329,9
6694,30521,8
6694,6843,8
6694,24999,8
6694,17090,8
6694,7725,8
6694,7482,8
6694,29543,8
6694,14064,7
6694,25034,7
6694,20785,7
6694,12296,7
6694,23831,7
6694,17086,7
6694,5481,7
6694,1007,7
6694,5161,7
6694,5158,7
6694,6875,7
6694,1010,7
6694,17206,7
6694,24960,6
6694,5444,6
6694,25148,6
6694,5427,6
6694,28525,6
6694,831,6
6694,5230,6
6694,24297,6
6697,30574,1104
6697,11743,529
6697,6750,243
6697,5207,100
6697,11557,95
6697,28204,73
6697,22743,67
6697,27199,45
6697,12948,37
6697,6766,36
6697,28218,32
6697,28215,32
6697,8067,31
6697,1659,28
6697,9221,26
6697,8055,24
6697,7852,23
6697,8717,22
6697,22753,22
6697,1642,20
6697,6729,19
6697,22034,18
6697,14487,18
6697,4949,17
6697,25468,17
6697,20849,15
6697,18367,15
6697,11221,15
6697,18045,14
6697,32686,14
6697,30109,14
6697,18639,14
6697,6747,13
6697,15169,12
6697,2277,12
6697,15048,12
6697,28219,12
6697,21989,11
6697,9886,11
6697,25438,11
6697,18292,11
6697,5051,11
6697,4076,11
6697,20774,10
6697,27535,10
6697,22689,9
6697,3371,9
6697,6745,9
6697,18326,8
6697,15174,8
6697,11226,8
6697,28183,8
6697,32327,8
6697,2104,7
6697,3392,7
6697,12600,7
6697,20512,7
6697,22944,7
6697,12680,7
6697,32708,7
6697,12135,7
6697,2326,7
6697,14764,6
6697,11643,6
6697,19733,6
6697,15392,6
6697,487,6
6697,23993,6
6697,17213,5
6697,26138,5
6697,25150,5
6697,25147,5
6697,20288,5
6697,923,5
6697,1416,5
6697,11243,5
6697,32726,5
6697,22733,5
6697,608,5
6697,597,5
6697,1499,5
6697,11776,5
6697,22660,5
6697,500,5
6697,25459,5
6697,25151,4
6697,30521,4
6697,5444,4
6697,10210,4
6697,3358,4
6697,3379,4
6697,5510,4
6697,22344,4
6697,1645,4
6697,25106,4
6697,31528,4
6697,9730,4
6697,11219,4
6697,2156,4
6697,32328,4
6748,30574,27666
6748,8717,1737
6748,21689,891
6748,10891,770
6748,11557,481
6748,21773,434
6748,15048,148
6748,27669,96
6748,22743,79
6748,2277,62
6748,19733,61
6748,9403,59
6748,18367,55
6748,30521,54
6748,10886,50
6748,17213,49
6748,5207,45
6748,31155,43
6748,18045,40
6748,23471,39
6748,12680,31
6748,9040,31
6748,8055,30
6748,1416,29
6748,10197,27
6748,31505,26
6748,22753,24
6748,4949,24
6748,923,23
6748,16651,23
6748,32586,22
6748,8573,22
6748,15067,21
6748,27678,21
6748,9221,20
6748,18318,20
6748,30755,20
6748,11590,19
6748,19742,19
6748,4605,18
6748,30756,18
6748,10888,18
6748,4615,17
6748,20774,16
6748,9477,16
6748,3389,15
6748,2313,15
6748,24080,15
6748,10210,15
6748,487,15
6748,23040,14
6748,7654,14
6748,7658,14
6748,7725,14
6748,2104,13
6748,25152,13
6748,2312,13
6748,21685,13
6748,25149,12
6748,25506,12
6748,22330,12
6748,8483,12
6748,25147,11
6748,30551,11
6748,9484,11
6748,21374,11
6748,23970,11
6748,15169,10
6748,11505,10
6748,10644,10
6748,31656,10
6748,2271,10
6748,2335,10
6748,25148,10
6748,3611,10
6748,8683,10
6748,32049,10
6748,3392,9
6748,25151,9
6748,1642,9
6748,31528,9
6748,22034,8
6748,22689,8
6748,22545,8
6748,20279,8
6748,18054,8
6748,10093,8
6748,12954,8
6748,32099,8
6748,22733,8
6748,26481,8
6748,24083,8
6748,10684,8
6748,30548,8
6748,8482,8
6748,5090,7
6748,14064,7
6748,2690,7
6748,21739,7
6748,27672,7
6750,30574,5700
6750,8717,215
6750,11743,139
6750,18367,73
6750,22034,70
6750,11557,63
6750,5207,52
6750,2277,50
6750,9403,45
6750,8055,43
6750,18326,41
6750,23471,39
6750,9040,33
6750,15048,30
6750,1416,29
6750,22743,28
6750,30521,25
6750,2313,25
6750,24080,25
6750,8067,24
6750,10197,23
6750,3389,21
6750,18318,21
6750,22753,20
6750,18045,19
6750,17213,19
6750,31505,18
6750,21989,17
6750,2335,17
6750,24060,17
6750,3392,16
6750,760,16
6750,9221,15
6750,4949,15
6750,11590,14
6750,7457,14
6750,30672,14
6750,24083,14
6750,21111,13
6750,19835,13
6750,923,13
6750,20849,11
6750,31656,11
6750,12948,11
6750,10210,11
6750,32586,10
6750,18292,10
6750,30860,10
6750,473,10
6750,8069,10
6750,17958,10
6750,20774,9
6750,22330,9
6750,9477,9
6750,31557,9
6750,11505,8
6750,2294,8
6750,10093,8
6750,11978,8
6750,28751,8
6750,26636,8
6750,7725,8
6750,25146,8
6750,22228,8
6750,10644,7
6750,20288,7
6750,2312,7
6750,12680,7
6750,5444,6
6750,14064,6
6750,2271,6
6750,20279,6
6750,11503,6
6750,3379,6
6750,25149,6
6750,7654,6
6750,15067,6
6750,21374,6
6750,15060,6
6750,26216,6
6750,18300,6
6750,7505,6
6750,23237,6
6750,15169,5
6750,5090,5
6750,3371,5
6750,1642,5
6750,3358,5
6750,25148,5
6750,20797,5
6750,32686,5
6750,33113,5
6750,8683,5
6750,20302,5
6750,23373,5
6750,23991,5
6750,24062,5
6750,20176,5
6750,13520,5
6750,32049,5
6751,30574,29061
6751,8717,2005
6751,21689,1016
6751,10891,913
6751,21773,522
6751,11557,422
6751,15048,110
6751,27669,105
6751,11743,99
6751,23471,94
6751,22743,70
6751,18367,69
6751,10886,64
6751,2277,63
6751,30521,54
6751,9403,50
6751,5207,48
6751,8055,48
6751,17213,43
6751,16651,42
6751,9040,38
6751,18045,36
6751,8573,33
6751,27678,32
6751,22753,31
6751,18318,31
6751,1416,31
6751,4949,29
6751,31505,29
6751,3392,28
6751,3389,26
6751,23931,26
6751,7658,26
6751,941,25
6751,10888,25
6751,30755,23
6751,15067,23
6751,10197,19
6751,12175,19
6751,9221,18
6751,2313,18
6751,30756,18
6751,7457,17
6751,10210,17
6751,12680,17
6751,25151,16
6751,8683,16
6751,21685,15
6751,18324,15
6751,11590,14
6751,24080,14
6751,25506,14
6751,3371,13
6751,32586,13
6751,9484,13
6751,22330,13
6751,23040,13
6751,7725,13
6751,8483,13
6751,25149,12
6751,25148,12
6751,27672,12
6751,32865,12
6751,20774,11
6751,10644,11
6751,2335,11
6751,603,11
6751,11503,11
6751,19733,11
6751,6122,11
6751,25145,11
6751,23970,11
6751,26481,11
6751,15169,10
6751,31656,10
6751,1642,10
6751,25146,10
6751,13865,10
6751,17591,10
6751,20849,9
6751,5090,9
6751,25147,9
6751,12940,9
6751,21766,9
6751,28052,9
6751,31557,9
6751,2104,8
6751,25153,8
6751,8067,8
6751,10093,8
6751,10094,8
6751,2580,8
6751,4605,8
6751,12954,8
6751,21739,8
6751,27693,8
6751,9477,8
6751,9638,8
6751,5051,8
6751,5393,8
6759,30574,4330
6759,8717,3014
6759,11743,2840
6759,11557,2226
6759,22743,412
6759,1416,386
6759,7457,375
6759,18367,356
6759,30521,294
6759,22034,292
6759,8055,280
6759,15048,250
6759,5207,244
6759,17213,235
6759,31505,197
6759,18326,194
6759,22330,152
6759,240,151
6759,2277,147
6759,18045,142
6759,30672,142
6759,9477,133
6759,8067,130
6759,26837,129
6759,24080,119
6759,10197,118
6759,11590,115
6759,21989,109
6759,23471,107
6759,22753,100
6759,236,92
6759,9484,86
6759,8346,86
6759,2313,83
6759,12868,83
6759,26771,79
6759,21374,74
6759,18318,73
6759,12948,73
6759,28740,69
6759,9403,67
6759,4949,65
6759,10059,65
6759,9638,64
6759,11834,62
6759,2312,60
6759,10210,60
6759,7404,58
6759,15067,58
6759,9040,57
6759,12869,56
6759,923,55
6759,31656,54
6759,251,54
6759,20849,53
6759,24083,53
6759,9221,52
6759,1642,52
6759,10064,51
6759,30445,51
6759,2104,50
6759,26636,49
6759,18292,48
6759,24960,46
6759,10644,46
6759,19524,46
6759,21915,46
6759,20288,45
6759,7725,43
6759,8344,43
6759,20774,42
6759,20282,42
6759,1659,41
6759,25506,40
6759,24060,40
6759,20731,39
6759,3389,38
6759,30573,38
6759,23157,38
6759,30860,37
6759,9959,37
6759,20279,35
6759,23040,35
6759,32080,35
6759,248,33
6759,22733,33
6759,11505,32
6759,25152,32
6759,5413,32
6759,487,32
6759,28582,32
6759,2271,31
6759,10093,31
6759,3358,30
6759,21689,30
6759,32099,30
6759,12680,30
6759,14064,29
6759,2335,29
6759,24338,29
6853,30574,26697
6853,20939,4193
6853,8717,1790
6853,11743,1577
6853,16184,1127
6853,11557,1098
6853,6750,978
6853,15048,935
6853,27199,924
6853,26138,649
6853,8517,575
6853,20926,462
6853,5207,387
6853,28642,373
6853,1642,336
6853,12680,325
6853,8055,309
6853,7725,283
6853,22743,272
6853,20994,260
6853,1659,222
6853,10951,216
6853,3389,214
6853,28645,182
6853,20989,179
6853,3392,177
6853,15067,177
6853,3371,168
6853,9221,162
6853,18045,162
6853,17213,153
6853,4949,152
6853,29076,146
6853,30358,143
6853,10954,125
6853,28880,123
6853,25148,118
6853,8429,110
6853,15060,109
6853,9336,104
6853,10197,102
6853,3379,100
6853,23787,88
6853,6766,86
6853,12663,86
6853,8076,85
6853,3377,84
6853,8533,83
6853,8527,81
6853,22753,80
6853,20957,80
6853,25147,78
6853,12035,77
6853,10210,76
6853,6729,74
6853,1540,73
6853,12135,72
6853,5521,68
6853,13794,66
6853,8428,66
6853,20774,63
6853,15169,63
6853,3358,63
6853,1691,62
6853,24993,61
6853,8067,59
6853,20662,59
6853,21412,58
6853,22034,56
6853,25146,55
6853,20849,50
6853,30521,49
6853,5481,49
6853,24960,48
6853,22689,48
6853,26207,47
6853,28637,46
6853,12948,45
6853,17667,45
6853,11978,44
6853,27535,43
6853,22944,43
6853,18284,42
6853,21815,42
6853,25150,41
6853,1542,41
6853,4076,41
6853,14408,41
6853,20986,41
6853,11590,40
6853,20656,40
6853,32586,39
6853,9477,39
6853,25145,39
6853,5608,39
6853,11550,38
6853,16773,38
6853,13792,38
6853,25151,37
6853,25822,37
6854,30574,6950
6854,20939,2364
6854,16184,980
6854,11743,733
6854,15048,577
6854,27199,534
6854,6750,519
6854,8517,296
6854,11557,280
6854,28642,263
6854,20926,255
6854,5207,218
6854,10951,195
6854,12680,189
6854,28880,169
6854,28645,165
6854,8717,162
6854,8055,141
6854,1642,141
6854,20994,139
6854,9221,119
6854,3389,115
6854,15067,111
6854,20989,110
6854,10954,109
6854,26138,105
6854,1659,104
6854,22743,100
6854,3371,95
6854,17213,83
6854,18045,81
6854,3392,80
6854,15060,72
6854,29076,70
6854,23787,70
6854,30358,69
6854,8429,64
6854,10197,61
6854,25148,61
6854,3377,57
6854,9336,53
6854,10210,52
6854,3379,51
6854,12663,51
6854,6766,50
6854,7725,48
6854,8527,46
6854,8076,46
6854,5521,46
6854,20957,43
6854,12135,43
6854,15169,42
6854,25147,42
6854,6729,42
6854,13794,41
6854,8428,41
6854,22753,40
6854,1540,39
6854,1691,38
6854,20774,37
6854,20662,36
6854,22944,34
6854,14408,34
6854,17667,32
6854,21412,32
6854,22689,30
6854,25146,30
6854,20986,29
6854,20849,28
6854,24993,28
6854,8067,27
6854,5481,27
6854,5608,27
6854,3358,25
6854,13792,25
6854,23788,24
6854,10094,23
6854,1078,23
6854,25145,23
6854,28637,23
6854,18054,22
6854,18520,22
6854,24960,21
6854,22034,21
6854,23037,21
6854,16773,21
6854,18284,21
6854,16188,21
6854,25152,20
6854,27535,20
6854,10093,20
6854,8533,20
6854,26207,20
6854,25149,19
6854,24995,19
6854,18051,19
6854,4076,19
6854,21815,19
6854,27306,19
6854,16183,19
6858,30574,5727
6858,20939,2060
6858,16184,967
6858,11743,661
6858,15048,492
6858,27199,475
6858,6750,445
6858,28642,426
6858,26138,368
6858,8717,366
6858,11557,259
6858,8517,240
6858,20926,209
6858,10951,194
6858,12680,176
6858,5207,175
6858,7725,163
6858,28645,155
6858,22743,146
6858,1642,124
6858,8055,120
6858,9221,114
6858,10954,111
6858,20994,109
6858,15067,109
6858,18045,84
6858,1659,83
6858,3389,80
6858,23787,80
6858,20989,76
6858,3371,71
6858,17213,70
6858,9336,63
6858,10197,61
6858,29076,59
6858,15060,59
6858,8429,56
6858,3392,50
6858,6766,50
6858,12663,49
6858,30358,47
6858,25148,47
6858,10210,46
6858,20957,44
6858,3379,41
6858,5521,41
6858,3377,39
6858,6729,38
6858,8076,36
6858,13794,36
6858,28637,36
6858,22753,35
6858,1540,35
6858,8533,34
6858,12135,34
6858,1691,33
6858,25147,33
6858,20849,32
6858,20774,31
6858,15169,31
6858,8428,31
6858,8527,30
6858,22944,29
6858,21412,29
6858,10094,27
6858,25146,27
6858,20662,27
6858,5481,26
6858,17667,26
6858,23788,26
6858,9360,25
6858,24993,24
6858,14408,24
6858,16188,23
6858,5608,23
6858,22034,22
6858,21815,21
6858,20986,21
6858,22689,20
6858,12940,20
6858,32686,20
6858,13792,20
6858,16773,19
6858,18054,19
6858,27306,19
6858,31206,19
6858,11550,18
6858,30521,18
6858,1542,18
6858,24992,18
6858,27927,18
6858,18520,18
6858,24960,17
6858,27535,17
6858,23037,17
6858,10093,17
6858,3809,17
6858,25149,16
6858,11855,16
6858,21047,16
7035,30574,1427
7035,20939,981
7035,11743,673
7035,1746,373
7035,8717,236
7035,27199,197
7035,20926,147
7035,8517,92
7035,5509,89
7035,2012,79
7035,9336,72
7035,5207,70
7035,22743,70
7035,9221,58
7035,21616,56
7035,3389,53
7035,11557,52
7035,20994,52
7035,15048,52
7035,3371,46
7035,3392,43
7035,1659,43
7035,8429,41
7035,1642,35
7035,12948,35
7035,18045,34
7035,19571,33
7035,8067,32
7035,22034,29
7035,3379,26
7035,8428,25
7035,8427,25
7035,20989,24
7035,15067,24
7035,17213,23
7035,1750,23
7035,21989,22
7035,22753,21
7035,3377,21
7035,20957,21
7035,18367,18
7035,8533,18
7035,20849,17
7035,5481,17
7035,10197,16
7035,615,15
7035,3358,15
7035,20963,15
7035,6750,15
7035,22689,14
7035,11503,14
7035,10644,13
7035,9360,12
7035,32686,12
7035,25149,11
